lambda,epsilon,S(epsilon),E_disc,lambda*E_disc,L(epsilon)
1e+19,0.33245979322709385,1.388263051487469,4.5591184841282135e-21,0.045591184841282134,1.3426718666461868
1e+19,0.34259625296083146,1.3658078718548476,4.434778889106534e-21,0.04434778889106534,1.3214600829637824
1e+19,0.3530417660538831,1.3435241295463314,4.310439294084855e-21,0.04310439294084855,1.3004197366054828
1e+19,0.36380575532066417,1.3214143341680202,4.186099699063178e-21,0.04186099699063178,1.2795533371773884
1e+19,0.3748979308704184,1.2994809706751143,4.061760104041499e-21,0.04061760104041499,1.2588633696346994
1e+19,0.38632829886662834,1.2777264963899757,3.937420509019819e-21,0.039374205090198185,1.2383522912997775
1e+19,0.3981071705534969,1.2561533379805283,3.813080913998143e-21,0.03813080913998143,1.2180225288405468
1e+19,0.41024517155764023,1.2347638884052905,3.688741318976463e-21,0.03688741318976463,1.197876475215526
1e+19,0.4227532514733785,1.2135605038317052,3.564401723954784e-21,0.03564401723954783,1.1779164865921574
1e+19,0.4356426937402793,1.192545500534755,3.440062128933108e-21,0.03440062128933108,1.1581448792454239
1e+19,0.4489251258218603,1.1717211517832016,3.3157225339114286e-21,0.033157225339114284,1.1385639264440872
1e+19,0.46261252969462896,1.1510896847210947,3.191382938889748e-21,0.03191382938889748,1.1191758553321973
1e+19,0.4767172526569297,1.1306532772524611,3.0670433438680717e-21,0.030670433438680717,1.0999828438137804
1e+19,0.4912520184673453,1.1104140549373505,2.942703748846392e-21,0.029427037488463918,1.0809870174488865
1e+19,0.5062299388226954,1.0903740879076549,2.818364153824712e-21,0.028183641538247123,1.0621904463694078
1e+19,0.5216645251859957,1.0705353878112773,2.6940245588030365e-21,0.026940245588030366,1.043595142223247
1e+19,0.5375697009750429,1.0508999047934073,2.5696849637813575e-21,0.025696849637813574,1.0252030551555937
1e+19,0.5539598141226162,1.03146952452378,2.4453453687596778e-21,0.024453453687596778,1.007016070836183
1e+19,0.5708496500196352,1.0122460652788536,2.3210057737380018e-21,0.023210057737380017,0.9890360075414736
1e+19,0.5882544448529452,0.993231275087897,2.196666178716322e-21,0.02196666178716322,0.9712646133007338
1e+19,0.6061898993497572,0.9744268289519724,2.0723265836946422e-21,0.020723265836946423,0.953703563115026
1e+19,0.6246721929411505,0.9558343261447242,1.9479869886729666e-21,0.019479869886729666,0.9363544562579945
1e+19,0.6437179983574114,0.9374552876038148,1.8236473936512864e-21,0.018236473936512863,0.919218813667302
1e+19,0.6633444966683667,0.9192911534216897,1.6993077986296067e-21,0.016993077986296068,0.9022980754353935
1e+19,0.6835693927822921,0.9013432804441551,1.574968203607931e-21,0.01574968203607931,0.8855935984080758
1e+19,0.7044109314173722,0.8836129399850277,1.4506286085862507e-21,0.014506286085862507,0.8691066538991652
1e+19,0.7258879135601106,0.8661013156648223,1.326289013564571e-21,0.01326289013564571,0.8528384255291765
1e+19,0.7480197134255537,0.8488095013811026,1.2019494185428955e-21,0.012019494185428956,0.8367900071956736
1e+19,0.7708262959346177,0.831738499417753,1.0776098235212157e-21,0.010776098235212157,0.8209624011825408
1e+19,0.7943282347242815,0.8148892187000116,9.532702284995352e-22,0.009532702284995353,0.8053565164150163
1e+20,0.0001,9.210440366976517,3.81308091399814e-20,3.8130809139981396,5.397359452978377
1e+20,0.00010304892800279572,9.18040969699074,3.800646954495972e-20,3.8006469544959725,5.379762742494767
1e+20,0.00010619081562525365,9.150379119945423,3.788212994993804e-20,3.7882129949938044,5.362166124951619
1e+20,0.0001094284971392492,9.12034863867365,3.775779035491636e-20,3.7757790354916363,5.3445696031820145
1e+20,0.00011276489323156629,9.09031825609485,3.763345075989468e-20,3.763345075989468,5.326973180105382
1e+20,0.00011620301363862609,9.060287975217424,3.750911116487301e-20,3.750911116487301,5.309376858730123
1e+20,0.0001197459598615467,9.030257799141449,3.738477156985133e-20,3.738477156985133,5.291780642156316
1e+20,0.00012339692796398192,9.00022773106148,3.726043197482965e-20,3.726043197482965,5.274184533578516
1e+20,0.0001271592114552653,8.97019777426943,3.7136092379807974e-20,3.7136092379807972,5.256588536288632
1e+20,0.00013103620426145913,8.94016793215752,3.7011752784786294e-20,3.7011752784786296,5.23899265367889
1e+20,0.00013503140378698736,8.910138208221348,3.6887413189764614e-20,3.6887413189764615,5.221396889244886
1e+20,0.00013914841406961683,8.880108606063038,3.6763073594742933e-20,3.6763073594742934,5.203801246588744
1e+20,0.00014339094903163154,8.850079129394473,3.6638733999721253e-20,3.6638733999721254,5.186205729422348
1e+20,0.0001477628358301315,8.820049782040648,3.651439440469958e-20,3.6514394404699577,5.168610341570691
1e+20,0.0001522680183094813,8.790020567943113,3.6390054809677905e-20,3.6390054809677905,5.151015086975322
1e+20,0.0001569105605590212,8.759991491163515,3.6265715214656225e-20,3.6265715214656224,5.133419969697892
1e+20,0.00016169465057924893,8.729962555887267,3.6141375619634545e-20,3.6141375619634544,5.1158249939238125
1e+20,0.00016662460405978218,8.699933766427312,3.6017036024612865e-20,3.6017036024612863,5.098230163966026
1e+20,0.00017170486827250837,8.669905127227999,3.5892696429591185e-20,3.5892696429591187,5.08063548426888
1e+20,0.0001769400260834324,8.639876642869092,3.5768356834569504e-20,3.5768356834569506,5.063040959412142
1e+20,0.00018233480008684403,8.609848318069897,3.564401723954783e-20,3.564401723954783,5.0454465941151145
1e+20,0.00018789405686553344,8.579820157693497,3.551967764452615e-20,3.551967764452615,5.027852393240883
1e+20,0.00019362281138089561,8.549792166751143,3.539533804950447e-20,3.539533804950447,5.010258361800696
1e+20,0.00019952623149688788,8.519764350406755,3.5270998454482796e-20,3.5270998454482796,4.992664504958475
1e+20,0.0002056096426419195,8.489736713981575,3.5146658859461116e-20,3.5146658859461115,4.975070828035463
1e+20,0.00021187853261287723,8.459709262958954,3.5022319264439436e-20,3.5022319264439434,4.95747733651501
1e+20,0.00021833855652562368,8.42968200298929,3.4897979669417755e-20,3.4897979669417754,4.9398840360475145
1e+20,0.0002249955419164334,8.399654939895104,3.477364007439608e-20,3.477364007439608,4.922290932455496
1e+20,0.00023185549399896554,8.369628079676286,3.46493004793744e-20,3.46493004793744,4.904698031738846
1e+20,0.00023892460108152012,8.339601428515493,3.452496088435273e-20,3.452496088435273,4.88710534008022
1e+20,0.00024620924014946254,8.309574992783707,3.4400621289331047e-20,3.440062128933105,4.869512863850602
1e+20,0.0002537159826178501,8.27954877904597,3.4276281694309367e-20,3.4276281694309367,4.851920609615032
1e+20,0.0002614516002594538,8.249522794067284,3.4151942099287687e-20,3.4151942099287687,4.834328584138515
1e+20,0.0002694230713135218,8.219497044818704,3.4027602504266006e-20,3.4027602504266006,4.816736794392103
1e+20,0.0002776375867807921,8.189471538483595,3.3903262909244326e-20,3.3903262909244325,4.799145247559162
1e+20,0.0002861025569104376,8.159446282464106,3.377892331422265e-20,3.3778923314222653,4.781553951041841
1e+20,0.00029482561788479457,8.12942128438781,3.365458371920097e-20,3.3654583719200972,4.763962912467713
1e+20,0.0003038146387078996,8.099396552114573,3.35302441241793e-20,3.3530244124179296,4.746372139696644
1e+20,0.0003130777283040571,8.069372093743615,3.340590452915762e-20,3.340590452915762,4.728781640827853
1e+20,0.00032262324283283616,8.039347917620791,3.3281564934135944e-20,3.3281564934135943,4.711191424207197
1e+20,0.00033245979322709415,8.009324032346091,3.315722533911426e-20,3.315722533911426,4.693601498434665
1e+20,0.00034259625296083145,7.979300446781371,3.3032885744092583e-20,3.303288574409258,4.676011872372113
1e+20,0.0003530417660538831,7.949277170058309,3.2908546149070903e-20,3.2908546149070905,4.658422555151219
1e+20,0.00036380575532066455,7.919254211586619,3.2784206554049223e-20,3.2784206554049224,4.640833556181697
1e+20,0.0003748979308704188,7.889231581062495,3.265986695902754e-20,3.2659866959027544,4.623244885159741
1e+20,0.00038632829886662835,7.859209288477329,3.253552736400587e-20,3.2535527364005867,4.605656552076742
1e+20,0.00039810717055349735,7.829187344126675,3.241118776898419e-20,3.2411187768984187,4.588068567228256
1e+20,0.0004102451715576402,7.799165758619501,3.228684817396251e-20,3.228684817396251,4.57048094122325
1e+20,0.00042275325147337847,7.76914454288771,3.216250857894083e-20,3.216250857894083,4.552893684993627
1e+20,0.00043564269374027977,7.739123708195957,3.203816898391915e-20,3.203816898391915,4.535306809804043
1e+20,0.00044892512582186077,7.709103266151759,3.1913829388897474e-20,3.1913829388897472,4.517720327262012
1e+20,0.0004626125296946289,7.679083228715913,3.17894897938758e-20,3.17894897938758,4.500134249328333
1e+20,0.0004767172526569302,7.649063608213221,3.166515019885412e-20,3.166515019885412,4.482548588327809
1e+20,0.0004912520184673452,7.619044417343562,3.1540810603832446e-20,3.1540810603832448,4.464963356960317
1e+20,0.0005062299388226953,7.589025669193268,3.1416471008810766e-20,3.1416471008810767,4.447378568312192
1e+20,0.0005216645251859962,7.559007377246874,3.129213141378908e-20,3.129213141378908,4.429794235867966
1e+20,0.0005375697009750434,7.528989555399198,3.11677918187674e-20,3.11677918187674,4.412210373522457
1e+20,0.0005539598141226161,7.49897221796781,3.1043452223745725e-20,3.1043452223745724,4.394626995593238
1e+20,0.0005708496500196358,7.468955379705852,3.0919112628724045e-20,3.0919112628724044,4.3770441168334475
1e+20,0.0005882544448529452,7.438939055815275,3.079477303370237e-20,3.079477303370237,4.359461752445037
1e+20,0.0006061898993497572,7.408923261960443,3.067043343868069e-20,3.067043343868069,4.341879918092374
1e+20,0.0006246721929411512,7.3789080142821835,3.054609384365901e-20,3.054609384365901,4.324298629916282
1e+20,0.0006437179983574121,7.348893329412229,3.042175424863733e-20,3.042175424863733,4.3067179045484965
1e+20,0.0006633444966683667,7.318879224488119,3.0297414653615656e-20,3.0297414653615657,4.289137759126553
1e+20,0.0006835693927822929,7.288865717168532,3.0173075058593976e-20,3.0173075058593977,4.271558211309134
1e+20,0.0007044109314173722,7.2588528256491065,3.00487354635723e-20,3.00487354635723,4.253979279291876
1e+20,0.0007258879135601106,7.228840568678705,2.992439586855062e-20,2.9924395868550624,4.2364009818236426
1e+20,0.0007480197134255545,7.1988289655761974,2.980005627352894e-20,2.9800056273528943,4.218823338223303
1e+20,0.0007708262959346186,7.168818036247736,2.967571667850726e-20,2.9675716678507262,4.20124636839701
1e+20,0.0007943282347242813,7.138807801204557,2.955137708348559e-20,2.9551377083485586,4.183670092855998
1e+20,0.0008185467307069029,7.108798281581305,2.94270374884639e-20,2.94270374884639,4.166094532734915
1e+20,0.0008435036311953937,7.078789499154933,2.930269789344223e-20,2.930269789344223,4.14851970981071
1e+20,0.0008692214496115088,7.048781476364148,2.917835829842055e-20,2.917835829842055,4.130945646522093
1e+20,0.0008957233857950211,7.018774236329455,2.9054018703398867e-20,2.9054018703398867,4.1133723659895685
1e+20,0.0009230333469321155,6.9887678028738,2.892967910837719e-20,2.892967910837719,4.09579989203608
1e+20,0.0009511759691218704,6.9587622005438305,2.880533951335551e-20,2.8805339513355515,4.078228249208279
1e+20,0.0009801766396002906,6.928757454631798,2.868099991833384e-20,2.868099991833384,4.060657462798414
1e+20,0.001010061519641925,6.898753591198123,2.855666032331216e-20,2.8556660323312157,4.043087558866906
1e+20,0.0010408575681597517,6.868750637094621,2.843232072829048e-20,2.8432320728290477,4.025518564265573
1e+20,0.0010725925660245931,6.838748619988451,2.83079811332688e-20,2.83079811332688,4.007950506661571
1e+20,0.0011052951411260222,6.808747568386753,2.818364153824712e-20,2.818364153824712,3.990383414562041
1e+20,0.0011389947941973528,6.778747511662049,2.8059301943225444e-20,2.8059301943225443,3.9728173173395045
1e+20,0.0011737219254280213,6.748748480078387,2.7934962348203764e-20,2.7934962348203762,3.9552522452580106
1e+20,0.0012095078618873482,6.718750504818279,2.781062275318209e-20,2.781062275318209,3.9376882295000697
1e+20,0.0012463848857844474,6.6887536180104386,2.768628315816041e-20,2.768628315816041,3.9201253021943976
1e+20,0.001284386263589743,6.658757852758354,2.7561943563138723e-20,2.7561943563138724,3.9025634964444817
1e+20,0.0013235462760443923,6.628763243169706,2.743760396811705e-20,2.743760396811705,3.885002846358001
1e+20,0.0013639002490846684,6.598769824386674,2.7313264373095375e-20,2.7313264373095376,3.8674433870771368
1e+20,0.0014054845857092116,6.568777632617142,2.7188924778073695e-20,2.7188924778073695,3.849885154809772
1e+20,0.0014483367988178757,6.5387867051668325,2.7064585183052018e-20,2.706458518305202,3.8323281868616306
1e+20,0.0014924955450518291,6.508797080472405,2.6940245588030338e-20,2.694024558803034,3.8147725216693713
1e+20,0.001538000659665393,6.478808798135537,2.6815905993008657e-20,2.6815905993008657,3.7972181988346714
1e+20,0.001584893192461114,6.4488218989580215,2.6691566397986977e-20,2.6691566397986977,3.779665259159324
1e+20,0.0016332154448204625,6.4188364249779,2.65672268029653e-20,2.65672268029653,3.7621137446813697
1e+20,0.0016830110078635784,6.388852419506679,2.644288720794362e-20,2.644288720794362,3.744563698712317
1e+20,0.0017343248017724637,6.358869927167654,2.6318547612921946e-20,2.6318547612921948,3.7270151658754593
1e+20,0.0017872031163131358,6.328888993935356,2.6194208017900266e-20,2.6194208017900267,3.7094681921453296
1e+20,0.001841693652593245,6.298909667176184,2.6069868422878586e-20,2.6069868422878586,3.691922824888325
1e+20,0.0018978455660928718,6.268931995690229,2.5945528827856908e-20,2.594552882785691,3.6743791129045382
1e+20,0.0019557095110072924,6.2389560297543465,2.5821189232835234e-20,2.5821189232835233,3.656837106470823
1e+20,0.002015337685941733,6.208981821166486,2.5696849637813554e-20,2.5696849637813552,3.6392968573851303
1e+20,0.002076783880999304,6.179009423291354,2.5572510042791877e-20,2.5572510042791876,3.621758419012166
1e+20,0.0021401035263046396,6.149038891107399,2.5448170447770197e-20,2.5448170447770195,3.60422184633038
1e+20,0.0022053537420069604,6.119070281255205,2.5323830852748517e-20,2.532383085274852,3.586687195980353
1e+20,0.002272593389807714,6.089103652087285,2.5199491257726837e-20,2.519949125772684,3.5691545263146014
1e+20,0.0023418831260592437,6.059139063719369,2.507515166270516e-20,2.5075151662705157,3.5516238974488537
1e+20,0.0024132854564824116,6.029176578083166,2.495081206768348e-20,2.495081206768348,3.5340953713148178
1e+20,0.002486864792552498,5.999216258980706,2.4826472472661805e-20,2.4826472472661805,3.5165690117145254
1e+20,0.002562687509604299,5.9692581721402505,2.4702132877640122e-20,2.4702132877640124,3.499044884376238
1e+20,0.002640822006708773,5.939302385273854,2.4577793282618442e-20,2.4577793282618443,3.48152305701201
1e+20,0.002721338768375309,5.909348968136605,2.4453453687596762e-20,2.4453453687596762,3.464003599376929
1e+20,0.002804310428135237,5.879397992587594,2.432911409257509e-20,2.432911409257509,3.4464865833300853
1e+20,0.0028898118340639728,5.8494495326526605,2.420477449755341e-20,2.420477449755341,3.4289720828973196
1e+20,0.002977920116300851,5.819503664588972,2.4080434902531736e-20,2.4080434902531738,3.4114601743357986
1e+20,0.003068714756627635,5.789560466951474,2.3956095307510056e-20,2.3956095307510057,3.393950936200468
1e+20,0.0031622776601683794,5.759620020661271,2.3831755712488376e-20,2.3831755712488376,3.3764444494124333
1e+20,0.0032586932292754064,5.729682409075997,2.3707416117466693e-20,2.370741611746669,3.3589407973293275
1e+20,0.0033580484396679893,5.699747718062208,2.358307652244502e-20,2.358307652244502,3.3414400658177064
1e+20,0.0034604329188924715,5.669816036069883,2.345873692742334e-20,2.345873692742334,3.3239423433275492
1e+20,0.003565939027174542,5.6398874542090605,2.3334397332401662e-20,2.333439733240166,3.3064477209688943
1e+20,0.003674661940736688,5.609962066328686,2.321005773737998e-20,2.321005773737998,3.288956292590688
1e+20,0.0037866997376558857,5.580039969097733,2.30857181423583e-20,2.30857181423583,3.271468154861903
1e+20,0.003902153486339068,5.550121262088635,2.296137854733662e-20,2.296137854733662,3.253983407354973
1e+20,0.004021127336696125,5.520206047863127,2.2837038952314947e-20,2.2837038952314948,3.236502152631632
1e+20,0.004143728614092727,5.490294432060511,2.2712699357293267e-20,2.2712699357293267,3.2190244963311847
1e+20,0.004270067916167655,5.460386523488477,2.2588359762271593e-20,2.2588359762271595,3.2015505472613177
1e+20,0.004400259212602087,5.430482434216466,2.2464020167249913e-20,2.2464020167249914,3.1840804174914745
1e+20,0.004534419947930711,5.400582279671713,2.2339680572228232e-20,2.2339680572228233,3.16661422244889
1e+20,0.0046726711474875254,5.370686178738003,2.2215340977206552e-20,2.2215340977206552,3.149152081017348
1e+20,0.004815137526581825,5.340794253857207,2.2091001382184878e-20,2.2091001382184876,3.1316941156387195
1e+20,0.004961947603002903,5.310906631133687,2.1966661787163198e-20,2.19666617871632,3.114240452417367
1e+20,0.005113233812954905,5.281023440441643,2.184232219214152e-20,2.184232219214152,3.0967912212274915
1e+20,0.005269132630526506,5.251144815535453,2.1717982597119844e-20,2.1717982597119843,3.079346555823469
1e+20,0.005429784690803076,5.221270894163116,2.1593643002098164e-20,2.159364300209816,3.0619065939532994
1e+20,0.005595334916732486,5.191401818182837,2.1469303407076484e-20,2.1469303407076485,3.0444714774751884
1e+20,0.005765932649858944,5.16153773368288,2.1344963812054806e-20,2.1344963812054805,3.0270413524773994
1e+20,0.005941731785042835,5.131678791104708,2.1220624217033126e-20,2.122062421703313,3.009616369401395
1e+20,0.0061228909092880136,5.1018251453695616,2.109628462201145e-20,2.1096284622011447,2.992196683168417
1e+20,0.00630957344480193,5.071976956008489,2.097194502698977e-20,2.097194502698977,2.9747824533095115
1e+20,0.006501947796417459,5.042134387295971,2.0847605431968092e-20,2.084760543196809,2.957373844099162
1e+20,0.006700187503509591,5.01229760838718,2.0723265836946412e-20,2.072326583694641,2.939971024692539
1e+20,0.006904471396543907,4.982466793458995,2.0598926241924735e-20,2.0598926241924733,2.9225741692665217
1e+20,0.007114983758398155,4.952642121854823,2.0474586646903054e-20,2.0474586646903052,2.905183457164518
1e+20,0.007331914490602317,4.922823778233366,2.035024705188138e-20,2.035024705188138,2.887799073045228
1e+20,0.007555459284647329,4.893011952721356,2.02259074568597e-20,2.02259074568597,2.8704212070353856
1e+20,0.00778581979851677,4.863206841070422,2.010156786183802e-20,2.010156786183802,2.8530500548866202
1e+20,0.008023203838600963,4.833408644818118,1.997722826681634e-20,1.997722826681634,2.8356858181364846
1e+20,0.00826782554715744,4.803617571453243,1.9852888671794666e-20,1.9852888671794666,2.8183287042737764
1e+20,0.008519905595487022,4.773833834585523,1.9728549076772986e-20,1.9728549076772985,2.8009789269082246
1e+20,0.008779671382999576,4.744057654119776,1.9604209481751308e-20,1.960420948175131,2.783636705944645
1e+20,0.009047357242349292,4.714289256434616,1.9479869886729628e-20,1.9479869886729628,2.766302267761653
1e+20,0.009323204650824249,4.684528874565829,1.935553029170795e-20,1.9355530291707952,2.7489758453950337
1e+20,0.009607462448181182,4.654776748394491,1.923119069668627e-20,1.9231190696686271,2.731657678725864
1e+20,0.00990038706112185,4.62503312483993,1.9106851101664594e-20,1.9106851101664595,2.71434801467347
1e+20,0.01020224273461356,4.595298258057627,1.8982511506642914e-20,1.8982511506642914,2.697047107393336
1e+20,0.010513301770262386,4.565572409642164,1.8858171911621234e-20,1.8858171911621233,2.679755218480041
1e+20,0.010833844771954322,4.5358558488352845,1.8733832316599556e-20,1.8733832316599557,2.662472617175329
1e+20,0.011164160898985859,4.50614885273919,1.8609492721577876e-20,1.8609492721577876,2.6451995805814024
1e+20,0.01150454812691221,4.476451706535156,1.84851531265562e-20,1.84851531265562,2.6279363938795357
1e+20,0.011855313516348736,4.44676470370755,1.8360813531534525e-20,1.8360813531534526,2.6106833505540976
1e+20,0.012216773489967919,4.41708814627336,1.8236473936512842e-20,1.8236473936512843,2.593440752622076
1e+20,0.012589254117941675,4.387422345017317,1.8112134341491162e-20,1.8112134341491162,2.5762089108682007
1e+20,0.012973091412086699,4.357767619732692,1.7987794746469488e-20,1.7987794746469488,2.558988145085743
1e+20,0.013368631628978098,4.328124299467869,1.7863455151447807e-20,1.7863455151447807,2.541778784323088
1e+20,0.013776231582304618,4.298492722778779,1.7739115556426127e-20,1.7739115556426128,2.5245811671361658
1e+20,0.014196258964747476,4.268873237987252,1.7614775961404453e-20,1.7614775961404454,2.5073956418468066
1e+20,0.01462909267967306,4.239266203445404,1.7490436366382773e-20,1.7490436366382773,2.4902225668071267
1e+20,0.015075123182938552,4.209671987806107,1.7366096771361093e-20,1.7366096771361093,2.473062310669998
1e+20,0.015534752835119101,4.180090970299629,1.7241757176339416e-20,1.7241757176339416,2.4559152526656876
1e+20,0.01600839626447415,4.150523541016506,1.711741758131774e-20,1.7117417581317738,2.4387817828847322
1e+20,0.016496480740980205,4.120970101196715,1.699307798629606e-20,1.699307798629606,2.4216623025671087
1e+20,0.016999446561767738,4.091431063525208,1.686873839127438e-20,1.686873839127438,2.40455722439777
1e+20,0.01751774744830977,4.0619068524338555,1.67443987962527e-20,1.6744398796252702,2.3874669728085856
1e+20,0.01805185095572032,4.032397904409856,1.662005920123102e-20,1.662005920123102,2.370391984286754
1e+20,0.018602238894532205,4.002904668310645,1.6495719606209347e-20,1.6495719606209347,2.3533327076897104
1e+20,0.019169407765334556,3.9734276056853477,1.6371380011187667e-20,1.6371380011187666,2.336289604566581
1e+20,0.01975386920666194,3.9439671911027996,1.6247040416165987e-20,1.6247040416165988,2.3192631494862006
1e+20,0.020356150456539476,3.914523912486148,1.6122700821144313e-20,1.6122700821144313,2.3022538303717166
1e+20,0.020976794828100137,3.8850982714540527,1.599836122612263e-20,1.599836122612263,2.28526214884179
1e+20,0.021616362199703087,3.855690783668488,1.587402163110095e-20,1.587402163110095,2.268288620558393
1e+20,0.022275429519995563,3.82630197918913,1.5749682036079275e-20,1.5749682036079276,2.2513337755812026
1e+20,0.022954591328373734,3.796932402834307,1.5625342441057595e-20,1.5625342441057595,2.2343981587285477
1e+20,0.02365446029131184,3.767582614548497,1.5501002846035915e-20,1.5501002846035914,2.2174823299449056
1e+20,0.024375667755043816,3.738253189776303,1.537666325101424e-20,1.537666325101424,2.2005868646748787
1e+20,0.025118864315095794,3.708944719842862,1.525232365599256e-20,1.5252323655992561,2.183712354243606
1e+20,0.025884720403183015,3.679657812340618,1.512798406097088e-20,1.512798406097088,2.16685940624353
1e+20,0.026673926892001012,3.6503930915223557,1.5003644465949203e-20,1.5003644465949204,2.1500286449274353
1e+20,0.02748719571845649,3.6211511987003924,1.4879304870927523e-20,1.4879304870927523,2.13322071160764
1e+20,0.02832526052589978,3.591932792651819,1.4754965275905846e-20,1.4754965275905847,2.1164362650612345
1e+20,0.02918887732593875,3.5627385500296276,1.463062568088417e-20,1.4630625680884168,2.0996759819412105
1e+20,0.03007882518043099,3.5335691657795683,1.450628608586249e-20,1.450628608586249,2.0829405571933193
1e+20,0.03099590690426912,3.504425353562567,1.438194649084081e-20,1.438194649084081,2.0662307044784862
1e+20,0.031940949789593845,3.475307846182473,1.4257606895819135e-20,1.4257606895819135,2.0495471566005596
1e+20,0.03291480635208769,3.44621739601892,1.4133267300797454e-20,1.4133267300797454,2.032890665939175
1e+20,0.03391835510002248,3.417154775465055,1.4008927705775774e-20,1.4008927705775773,2.0162620048874773
1e+20,0.034952501326754724,3.388120777369826,1.38845881107541e-20,1.38845881107541,1.9996619662944162
1e+20,0.036018177927383696,3.359116215484542,1.376024851573242e-20,1.376024851573242,1.9830913639113
1e+20,0.03711634624030848,3.3301419249133657,1.3635908920710737e-20,1.3635908920710738,1.966551032842292
1e+20,0.038247996914443826,3.3011987625673505,1.3511569325689063e-20,1.3511569325689063,1.950041829998444
1e+20,0.03941415080287675,3.272287607621637,1.3387229730667383e-20,1.3387229730667383,1.9335646345548987
1e+20,0.0406158598837698,3.2434093619753726,1.3262890135645704e-20,1.3262890135645704,1.9171203484108021
1e+20,0.041854208209342283,3.2145649507138705,1.3138550540624028e-20,1.3138550540624028,1.9007098966514677
1e+20,0.04313031288378535,3.1857553225725033,1.3014210945602348e-20,1.301421094560235,1.8843342280122684
1e+20,0.0444453250709925,3.1569814504018012,1.2889871350580668e-20,1.2889871350580668,1.8679943153437344
1e+20,0.04580043103301552,3.1282443316331374,1.2765531755558992e-20,1.2765531755558992,1.8516911560772382
1e+20,0.04719685320018228,3.0995449887443898,1.2641192160537314e-20,1.2641192160537313,1.8354257726906584
1e+20,0.04863585127384103,3.0708844697249056,1.2516852565515634e-20,1.2516852565515633,1.8191992131733423
1e+20,0.0501187233627272,3.04226384853904,1.2392512970493958e-20,1.2392512970493959,1.8030125514896442
1e+20,0.05164680715397711,3.0136842255875056,1.2268173375472278e-20,1.2268173375472278,1.7868668880402778
1e+20,0.05322148111984462,2.9851467281657253,1.2143833780450596e-20,1.2143833780450597,1.7707633501206657
1e+20,0.05484416576121015,2.9566525109183086,1.201949418542892e-20,1.201949418542892,1.7547030923754166
1e+20,0.05651632488900339,2.928202756288746,1.189515459040724e-20,1.189515459040724,1.738687297248022
1e+20,0.05823946694469523,2.899798674963346,1.1770814995385563e-20,1.1770814995385563,1.7227171754247899
1e+20,0.06001514636105094,2.871441506308387,1.1646475400363888e-20,1.1646475400363887,1.7067939662719984
1e+20,0.06184496496437186,2.843132518799395,1.1522135805342206e-20,1.1522135805342206,1.6909189382651746
1e+20,0.0637305734194898,2.8148730104414295,1.1397796210320526e-20,1.1397796210320525,1.675093389409377
1e+20,0.06567367271881884,2.7866643091791463,1.1273456615298852e-20,1.1273456615298851,1.6593186476492612
1e+20,0.06767601571680733,2.758507773295396,1.1149117020277172e-20,1.114911702027717,1.643596071267679
1e+20,0.0697394087111735,2.730404791797041,1.1024777425255491e-20,1.1024777425255492,1.6279270492714917
1e+20,0.07186571307235257,2.7023567847865926,1.0900437830233816e-20,1.0900437830233816,1.612313001763211
1e+20,0.07405684692262435,2.6743652038182257,1.0776098235212136e-20,1.0776098235212135,1.5967553802970123
1e+20,0.07631478686643581,2.6464315322366767,1.0651758640190455e-20,1.0651758640190456,1.581255668217631
1e+20,0.07864156977348036,2.6185572854974275,1.052741904516878e-20,1.052741904516878,1.5658153809805495
1e+20,0.08103929461614214,2.5907440114665543,1.04030794501471e-20,1.04030794501471,1.5504360664518444
1e+20,0.08351012436296183,2.56299329069854,1.027873985512542e-20,1.027873985512542,1.535119305185998
1e+20,0.08605628792983362,2.535306736690279,1.0154400260103744e-20,1.0154400260103744,1.5198667106799044
1e+20,0.08868008219069283,2.507685996109448,1.0030060665082065e-20,1.0030060665082066,1.5046799296012416
1e+20,0.09138387404950712,2.48013274899537,9.905721070060385e-21,0.9905721070060385,1.4895606419893315
1e+20,0.09417010257544203,2.4526487089304005,9.78138147503871e-21,0.978138147503871,1.4745105614265297
1e+20,0.09704128120312615,2.4252356231798498,9.657041880017028e-21,0.9657041880017028,1.459531435178147
1e+20,0.1,2.3978952727983707,9.53270228499535e-21,0.9532702284995349,1.4446250442988358
1e+20,0.10304892800279562,2.370629472700696,9.408362689973674e-21,0.9408362689973674,1.4297932037033285
1e+20,0.10619081562525366,2.343440071694561,9.284023094951995e-21,0.9284023094951995,1.4150377621993617
1e+20,0.1094284971392492,2.3163289524736057,9.159683499930313e-21,0.9159683499930313,1.4003606024805744
1e+20,0.11276489323156617,2.2892980315679887,9.035343904908638e-21,0.9035343904908638,1.385763641077125
1e+20,0.11620301363862609,2.262349259250426,8.911004309886959e-21,0.891100430988696,1.37124882826173
1e+20,0.1197459598615467,2.2354846193953386,8.786664714865279e-21,0.8786664714865279,1.3568181479088106
1e+20,0.1233969279639818,2.208706129288737,8.662325119843603e-21,0.8662325119843604,1.3424736173043765
1e+20,0.12715921145526532,2.1820158393864784,8.537985524821923e-21,0.8537985524821923,1.328217286904286
1e+20,0.13103620426145912,2.1554158330185165,8.413645929800243e-21,0.8413645929800243,1.3140512400384923
1e+20,0.13503140378698722,2.1289082260367342,8.289306334778567e-21,0.8289306334778568,1.2999775925588775
